,a (AU),e,i (deg),w (deg),Node (deg),M (deg),q (AU),H (mag),MOID (AU),class
19,0.24805179570434147,0.586590426,-0.27289013200658646,0.8109726883683207,0.8665460386957665,0.10804430524806996,0.5204176573968778,0.3614457831325302,0.5692218420473417,2
20,0.4808680358444941,0.662808419,-0.451225429212454,0.4687440324854782,0.22825499322908027,0.0874904249842061,0.6708363485991936,0.18072289156626486,0.9239650239109991,2
21,0.11900417669477673,0.357024169,-0.3160850345363732,0.7094148248742527,0.5008425440986858,0.5406096231406344,0.5836865501912539,0.7951807228915664,0.07225323648878484,2
22,0.26231952160409255,0.360026344,-0.5668100290860579,0.4385660920747366,0.8737604582110635,0.3079138925841646,0.8889692959784967,0.49397590361445776,0.06396942593593054,2
23,0.13158480665257052,0.483131171,-0.030920856764883365,0.33647182062223624,0.9047265017671798,0.9081736611346125,0.4722423239946242,0.3373493975903612,0.41168937711347225,2
24,0.3030291697971197,0.657596724,1.083762804555929,0.21508028358516548,0.2156945696058345,0.07821678808537323,0.4779282539026155,0.0,0.5242411509294276,2
25,0.3075117109562444,0.49984062,-0.13716225436006702,0.292996553406929,0.029590664982760227,0.8192773195038872,0.749819084048382,0.27710843373493965,0.5014906857154291,2
26,0.28163485466154214,0.47799913299999996,-0.4121065205152752,0.443049894417867,0.3758510074165061,0.7513569759304347,0.7413418794582859,0.4457831325301207,0.8881085299237649,2
27,0.09024578625123644,0.406145645,-0.3290629929175847,0.22807822866899863,0.8672855054053131,0.18370751452518946,0.4743099348702574,0.3734939759036142,0.6694079276467174,4
28,0.19537864447267841,0.585364352,-0.30633174021332205,0.7193490008048268,0.26944469858062237,0.2134572465366511,0.44887832109996895,0.3012048192771086,0.11181143325929928,2
29,0.19548862770099687,0.499620192,-0.4181235979993052,0.672586190659957,0.506909313351274,0.3455869337832126,0.5616664943657603,0.5542168674698793,0.483222282249835,2
30,0.15867883977090178,0.412763139,-0.38626405687202103,0.6659102126246654,0.9576134133980707,0.41800183264317886,0.6031220924222062,0.5301204819277108,0.5292234427836804,2
31,0.5753858266544205,0.604021161,-0.5059585930481693,0.18215002092531496,0.5878508660804571,0.5942331612612753,0.9304248940349426,0.6144578313253013,0.5769053764731777,2
32,0.5732387608915684,0.590737634,-0.24232471135401923,0.8995409550356749,0.8389180925668895,0.4589526836908104,0.961955959888349,0.5783132530120478,0.8523120635492326,0
33,0.3489731934699193,0.484123161,0.4227183127217605,0.6452275356445819,0.17011839890326527,0.717557216665652,0.8483407422723043,0.3493975903614457,0.4408427876823339,2
34,0.37094950408515326,0.506510954,-0.2803755502431344,0.4812108438649766,0.8192822597701708,0.03800140544051301,0.8438953788896929,0.31325301204819267,0.9561598335234208,2
35,0.21854799787278675,0.328340772,1.7377985969443996,0.13114157071960955,0.3273624484854597,0.7816785556890252,0.8388297322443915,0.32530120481927716,0.002641214958881085,2
36,0.2558712150399838,0.48190708299999996,-0.44520624515276386,0.7784167730072393,0.2037511058078985,0.954277269658573,0.6901685102863641,0.5421686746987953,0.13284110690917822,2
37,0.14990382683912026,0.164686536,1.999174121685746,0.6930067025174849,0.43570426073213897,0.06344734187553029,0.8737723560425926,0.39759036144578275,0.46795525941933297,2
38,0.34154342575106733,0.45613397,-0.535563328923592,0.31708849409075174,0.5841282233020925,0.48960319971817073,0.8859712602088287,0.5542168674698793,0.3411569321888069,2
39,0.26776850622649895,0.43029062700000004,2.0604728419726666,0.34695054532884606,0.45593655343890604,0.10383452505530988,0.7912746821048278,0.2650602409638554,0.41429057366388544,2
40,0.4939611975432975,0.625858394,0.03675364842188336,0.3219749265095467,0.4671122795367822,0.5913719565639556,0.7713222371549674,0.39759036144578275,0.4543690097444826,2
41,0.1884539918576081,0.324777735,0.4318275916360951,0.6490568262206152,0.024433093464948517,0.7397089067784995,0.7754574589062337,0.3493975903614457,0.9203033395361867,2
42,0.13659912346720346,0.355821149,0.0714944961540868,0.804518319220429,0.6513769985481491,0.06652756465413798,0.6230745373720665,0.5060240963855422,0.6895371871060687,2
43,0.2785477846867287,0.406083566,1.0938035422062533,0.8943561229621492,0.6132923203592019,0.8762484417405024,0.8505117336917192,0.20481927710843384,0.577545671008664,2
44,0.40767083025144346,0.492018594,-0.28837550497692155,0.4080606709382871,0.4672462217497906,0.3541263041481109,0.9341465936110823,0.20481927710843384,0.4328591151929888,2
45,0.21519107971503124,0.305616905,0.5703112369196118,0.3710569488627549,0.3239753649842323,0.7631155811594038,0.8626072573141734,0.42168674698795217,0.2739260059627429,2
46,0.6778886801541109,0.665696971,-0.5273253167608569,0.6615019522351381,0.16079619128887981,0.46019157392339527,0.885867879665047,0.5060240963855422,0.29527582688036497,2
47,0.481850474409365,0.8579017790000001,0.5919683661069174,0.6749672293109532,0.7237982739273173,0.5107489222792944,0.22764395740721594,0.024096385542168752,0.2897532865117955,2
48,0.28563439538943225,0.47653688200000005,-0.1676069531289862,0.8231843480299837,0.6317102693751164,0.17415031274002998,0.750749508942417,0.7590361445783129,0.0658903095423895,2
49,0.179380131168808,0.569794394,-0.43936250361613827,0.9026880182546863,0.8542962862816152,0.7636382970977504,0.4460870464178641,0.4337349397590362,0.6716089401124518,2
50,0.3723599130468902,0.58945197,3.0195974949349966,0.8158871120349201,0.45652740813358994,0.41086340551150324,0.6878941383231675,0.24096385542168686,0.2886327710746944,2
51,0.21175406003104244,0.280117657,-0.5531666516246618,0.45186074833917717,0.19166063680682463,0.3651798537593461,0.8894861986974051,0.6144578313253013,0.2575584768993737,2
52,0.2798660589126394,0.471828278,0.30365227662916,0.6420113118126602,0.8438935289177478,0.3140799561277182,0.7480616148040938,0.4819277108433737,0.7053644676551214,2
53,0.34069011904689384,0.43343866799999997,-0.04445733809346569,0.0006577804012883792,0.36210151392741546,0.23682517482317667,0.9253592473896411,0.49397590361445776,0.0579066370530444,2
54,0.3270212597091634,0.507419882,0.2060706952268381,0.6237485749361235,0.9914418783419344,0.18176442226857958,0.769358006823116,0.3614457831325302,0.8073513816355523,2
55,0.46166321467744464,0.577156064,0.016167249223509393,0.10745092915724448,0.21877394198987846,0.815780125231942,0.8383128295254831,0.2168674698795181,0.003521619945174781,2
56,0.025585760199137914,0.41791206700000005,-0.1418827596891749,0.4643673343662873,0.22757509058538014,0.3513772154127622,0.3364002894655226,0.45783132530120474,0.19897152690237513,4
57,0.15434259047481372,0.144299061,0.3304087999875935,0.5747901216570973,0.387053504165297,0.9597318446398144,0.910265687997519,0.31325301204819267,0.5036716889769294,2
58,0.24819075699141926,0.48392997600000004,-0.3750820513017029,0.2851268717799657,0.5938599396723204,0.33146491713818427,0.6737310038250801,0.3373493975903612,0.012805890709726474,2
59,0.39176289028608813,0.519202159,-0.3046546112110791,0.8980599404755346,0.4045961021848314,0.7546791251219167,0.853303008373824,0.6265060240963858,0.013246093202873321,2
60,0.2589682527539314,0.752385642,0.6245231994265629,0.8442334325265752,0.38795568002163805,0.4415804960111466,0.28233226506771425,0.45783132530120474,0.4828821257778579,2
61,0.44710479225230715,0.5069152170000001,0.24555376111577254,0.023088266724234356,0.5431983260626868,0.9131969497642937,0.9693993590406284,0.6626506024096388,0.6554014846829541,0
62,0.4308534493814632,0.49195162,0.050670995753941586,0.9585867016166184,0.8713272162350123,0.9352055132531976,0.9739481029670215,0.28915662650602414,0.6020369369910159,0
63,0.2942692175874342,0.555208409,-0.5135037431297143,0.8260418059159524,0.9780737621717174,0.30532592348322957,0.6364106275199007,0.7831325301204823,0.21621946095203792,2
64,0.5450769656072675,0.623383031,-0.49522109651116764,0.055138875018324256,0.9412610367001187,0.9138355898988694,0.8418277680140597,0.40963855421686723,0.3319727074454249,2
65,0.5360930481655478,0.5728046529999999,-0.24700914606849667,0.4842378533438773,0.07485601074494015,0.1391751076860441,0.954926082911196,0.2168674698795181,0.2836704884246754,2
66,0.642705935841828,0.641137843,0.324491594320951,0.4628666698544041,0.37116127636806917,0.9316066068006312,0.9155380957303835,0.13253012048192758,0.453808752025932,2
67,0.39572682316387997,0.538441676,0.9678551149314247,0.11910806261983951,0.6643303946662271,0.5923060752069848,0.8214618008890726,0.3734939759036142,0.5010304740180483,2
68,0.4265178977963785,0.639842124,1.2566687588869363,0.17676211586847887,0.5535668121896277,0.1174337109673965,0.657293497363796,0.5783132530120478,0.9546791524101087,2
69,0.26437935504984134,0.419466031,-0.15391956764842452,0.9031134407819219,0.8703947833911059,0.9953128683025111,0.8015093559392121,0.5903614457831323,0.9100186085599375,2
70,0.22600677438656555,0.269129958,2.2629867891032402,0.6064149657752463,0.5279345568024251,0.881191651272716,0.9396257624315104,0.39759036144578275,0.9825319647037637,2
71,0.08602703825004784,0.26473543,-0.5762994981741344,0.040052251524680504,0.49510798428218217,0.7839407038185824,0.5996071539336296,0.6385542168674698,0.2822298257198312,4
72,0.24343898237270342,0.36297628,0.13192143922226904,0.17479561905485605,0.500477946564537,0.09526995908346504,0.8439987594334746,0.6024096385542173,0.7761370230305941,2
73,0.23346968798849563,0.280716352,-0.46908825615200783,0.8059785012843671,0.4876668664281134,0.6390417702893342,0.941279851132017,0.8072289156626509,0.9573403765732238,2
74,0.31024040643835915,0.383832871,-0.4247429548111408,0.8874784516251569,0.20317499875369927,0.3078164656051747,0.9516179055101831,0.4698795180722892,0.8137943453988835,2
75,0.14010185400378197,0.5398303729999999,-0.4138217979490968,0.7905836602603998,0.30162299262467224,0.821300746018832,0.4231365656983356,0.6144578313253013,0.25709826520199297,2
76,0.002162455361940735,0.688519477,2.125876868409487,0.534880234897357,0.6804764189313789,0.9338486453075092,0.11092732347772151,0.28915662650602414,0.26750305140364566,4
77,0.20692548495048738,0.212721648,-0.02098635379699515,0.5130349955911767,0.7350410349315751,0.5704356960594655,0.9689858368655019,0.3493975903614457,0.9413130039818316,0
78,0.210593065848065,0.543023175,0.0971268486468599,0.7413731830059243,0.8196329797885233,0.053907868489570666,0.5278610565491575,0.6867469879518073,0.34601916881765615,2
79,0.2103150203292393,0.32649608399999996,0.6242695547756654,0.13405733442376055,0.0501551535038517,0.7824998404174457,0.8228057479582342,0.28915662650602414,0.470236308702003,2
80,0.2680433060060321,0.41682964,0.5304749709082262,0.3890151982220548,0.6095412311754108,0.22979294547787787,0.8127778352114131,0.3373493975903612,0.7624907457430419,2
81,0.10070475388865233,0.37976903799999995,0.5624146481867307,0.6775878308090266,0.6832726015907346,0.8570926701450149,0.5214514628346945,0.6987951807228914,0.281149328691198,4
82,0.30210823737711856,0.41574978,-0.08734652832412831,0.8957016293990527,0.7030673363912423,0.7151078810781738,0.8814225162824356,0.5662650602409638,0.07987674330191889,2
83,0.3293340548874063,0.43651329200000005,0.9635169063517186,0.06733601948274825,0.8393458150062245,0.08002244091467846,0.8982735449188463,0.28915662650602414,0.49014546691478084,2
84,0.12958969128119982,0.34422110899999997,1.1388067422240953,0.7100347513229331,0.6563639591862138,0.09714375820935273,0.6205934043213067,0.27710843373493965,0.12519759089181023,2
85,0.31341241581217716,0.623941901,-0.23348275185817763,0.25680191087579185,0.09475526892614179,0.17557152347324415,0.5473999793238912,0.40963855421686723,0.0864797806991216,2
86,0.48758611989835954,0.776750079,-0.444857128767428,0.6749921440497553,0.9439428732996311,0.8499954570525375,0.4168303525276542,0.3614457831325302,0.33181263381155335,2
87,0.18403753653231716,0.311236649,0.25088021969815466,0.8167594439250049,0.15085116621426176,0.10795653074343045,0.78269409697095,0.5421686746987953,0.02347079656642056,2
88,0.20355988997263455,0.35618610700000003,-0.37617111496958755,0.26402184265591855,0.006194468251459011,0.9182103313146627,0.7677039181226093,0.9036144578313254,0.42947755967745166,2
89,0.29051952809188275,0.48571942799999995,-0.34527770839538763,0.3246432878235883,0.8327852024558352,0.18391513180766283,0.744339915227954,0.8433734939759039,0.021890069431938695,2
90,0.39608264348105593,0.6393039220000001,0.10417483249326381,0.2838532571965193,0.11497301109095595,0.7944496559183215,0.6214204486715599,0.18072289156626486,0.0533645476919383,2
91,0.23622308305484777,0.32914769899999996,0.3072347997211297,0.13780980722355965,0.17951324802937238,0.5813813629331472,0.8775974361625142,0.6144578313253013,0.7139284070672509,2
92,0.3742887089895538,0.48365003100000004,-0.012166955510782855,0.5487726711450494,0.054989462858132915,0.07854994006752077,0.8932078982735449,0.5421686746987953,0.46605438501710794,2
93,0.07617203937846476,0.632821025,0.5565513003981422,0.8594566247301866,0.36158798190407854,0.7029070648323444,0.23922257831076188,0.3614457831325302,0.9566600636292694,4
94,0.11459633057001459,0.311452813,-0.2872890367828025,0.6538278905263691,0.34588024194640377,0.33601755793395116,0.6216272097591233,0.7349397590361444,0.6312503751725793,2
95,0.3455857420033268,0.57911357,-0.1576593146193538,0.33431963648424046,0.8663757958815426,0.32018087721292204,0.6696991626175953,0.22891566265060237,0.48928507113272107,2
96,0.41830571634379055,0.505529634,0.053435017141306745,0.4169278116926428,0.45810325036937116,0.8719024353853481,0.924532203039388,0.39759036144578275,0.3645877103467596,2
97,0.06866424175107191,0.6427844070000001,0.7127320936809003,0.13151622207737326,0.45012443048528694,0.8740613131296818,0.22113098314897134,0.22891566265060237,0.9185625387678332,4
98,0.16809761558463357,0.629611378,-0.5603811340346724,0.38844042509094695,0.7565291096582483,0.500078229876059,0.35666287604672803,0.42168674698795217,0.19987194109290274,2
99,0.22153552876901286,0.25285290899999996,-0.5327643657010456,0.18535942848966694,0.4887938560943883,0.06928595119578998,0.9514111444226195,0.7349397590361444,0.5724233147247735,2
100,0.44309604604223796,0.507546023,2.4722741390869234,0.014350558760512932,0.05503497315928458,0.1443142151677616,0.961335676625659,0.09638554216867479,0.5540348560337756,0
101,0.3092599103992768,0.8863979479999999,0.04638947778542987,0.6182843672213132,0.5236101863847086,0.8735138554816622,0.0968675695234157,0.3493975903614457,0.02865318046301299,2
102,0.33817390576461925,0.528646559,2.3738435429864766,0.8357518566760371,0.3667879376680514,0.22048152781548727,0.7497157035046004,0.27710843373493965,0.006863157052244032,2
103,0.460535157371606,0.5761005810000001,-0.0286424693691137,0.08379180976952415,0.6301086681126187,0.8983659536388192,0.8390364933319548,0.13253012048192758,0.6140224503271505,2
104,0.18420313378218753,0.280108313,0.6965634927979232,0.8528508163827103,0.7954560824452717,0.3581354283916571,0.8228057479582342,0.42168674698795217,0.7190307541469075,2
105,0.3257508078863326,0.492131176,-0.10613878651047003,0.6474703689017554,0.9083994312363534,0.8525716737440945,0.7940659567869326,0.5542168674698793,0.02707245332853113,2
106,0.37835660388044234,0.507566718,0.09329358553391344,0.169833080001468,0.7896592278169747,0.9935125510592809,0.8541300527240773,0.27710843373493965,0.9481761610340758,2
107,0.08823009608931262,0.191079522,-0.4302351067131914,0.35048034670541817,0.5680027962504901,0.5989548733713079,0.6753850925255866,0.6746987951807228,0.012985973547832003,4
108,0.6210205860830211,0.619775204,-0.4791539779334545,0.11392665260221368,0.8499927212957838,0.6659441007501986,0.9479995864778249,0.4457831325301207,0.4928066910778958,2
109,0.30408791704514926,0.610905603,-0.3272516326266926,0.7466768729098707,0.30830057467474,0.4434356550519454,0.5575312726144939,0.6265060240963858,0.031454469055765655,2
110,0.1509663454149073,0.203745111,-0.23585144879956704,0.18294002048936064,0.005350922675396309,0.2825441942139011,0.8312829525483304,0.8192771084337349,0.06428957320367369,2
111,0.3713732728479161,0.581807914,2.101392923186982,0.2881146011247843,0.3239087804299259,0.7414422131632133,0.7010234673834385,0.32530120481927716,0.8327030433999639,2
112,0.34377456415299923,0.439373763,2.351356832800737,0.01783873301283342,0.8618698001399011,0.8722250710151747,0.9205003618319031,0.13253012048192758,0.5717830201892871,2
113,0.3081279004222922,0.41693923299999996,-0.33321544897594424,0.06772570978772233,0.7462089838383071,0.6308367996376675,0.8912436679416933,0.4337349397590362,0.31712587790383584,2
114,0.288245534251546,0.39512253799999997,-0.5662859950241531,0.6898653727039282,0.275780166228904,0.059057566815017,0.8877287294531169,0.32530120481927716,0.25119554995297844,2
115,0.34131437675692167,0.478422911,0.12154977507200163,0.4090381922045957,0.13920161719228455,0.6255605537517606,0.8453427065026361,0.4819277108433737,0.7189106989215038,2
116,0.26318722205552636,0.578347929,-0.10971794483312593,0.2704310253516034,0.3076468360966288,0.3602632737936832,0.5542230952134808,0.4337349397590362,0.3869179822718451,2
117,0.2531072221430629,0.56217189,2.2012540926613036,0.7456142596758613,0.87365057369471,0.1401389433977142,0.5643543885040835,0.45783132530120474,0.019028753226484185,2
118,0.38856317533084705,0.5501719079999999,-0.023269090947967423,0.6161960349152849,0.9437630549439087,0.8300543578424561,0.7873462214411248,0.4819277108433737,0.48420273325729846,2
119,0.34968451444812876,0.600255848,-0.270925099537677,0.24974295299502078,0.4363706689373018,0.5338481489390151,0.6367207691512456,0.4698795180722892,0.38295615983352344,2
120,0.5572420702424333,0.610239192,2.1479208526020592,0.4490651344377312,0.9674676416564474,0.3670817050153151,0.8905200041352217,0.13253012048192758,0.39774296176241075,2
121,0.008183689025275775,0.533048494,1.2328732684729953,0.5494055228854205,0.43265685444958507,0.9745368713371487,0.2236121161997312,0.3614457831325302,0.46239270064229554,4
122,0.11358127171053037,0.293442558,-0.2928718505246958,0.7807303617948331,0.07173455935336376,0.7171923021586266,0.6379613356766256,0.7469879518072289,0.17159893551033475,2
123,0.15508451238142887,0.318794798,-0.51378932433038,0.39404483630154413,0.8602391942577998,0.0808980107007786,0.7067093972914297,0.6024096385542173,0.5461512295656001,2
124,0.5300082582549676,0.566491502,-0.22141265568969143,0.5031531993912569,0.6295319508591573,0.4596483353241893,0.9615424377132221,0.32530120481927716,0.6650859395321849,0
125,0.4511198086405551,0.607313294,0.18499182465307076,0.37719445790969,0.9117443642853056,0.29364169153223685,0.7577793859195698,0.5903614457831323,0.726134021649959,2
126,0.12274675384115877,0.333501846,-0.10161773722901618,0.7551829266232382,0.983075425137064,0.03301010392174588,0.616871704745167,0.5180722891566263,0.4791404045861097,2
127,0.37625957967196677,0.45240823399999996,1.2047203370906416,0.007957107498045214,0.4821574520697076,0.2736786971293083,0.9566835521554843,0.4698795180722892,0.48740420593473,0
128,0.6183401617520323,0.867712072,-0.25030360752088343,0.8363009922321251,0.23834860224105514,0.5954918297965452,0.2661015196939936,0.3012048192771086,0.2381295395882106,2
129,0.24209089099065947,0.311234118,0.0,0.9392348919693749,0.23113204883530838,0.011691539891661887,0.91719218443089,0.5180722891566263,0.23919002741260983,2
130,0.36431610432010175,0.568849849,-0.32062402925416705,0.08448472596966154,0.5479146150957808,0.4986515915543218,0.7154967435128708,0.5180722891566263,0.9221641955299439,2
131,0.21868781977255566,0.460763873,-0.4890081362494599,0.11727563800249838,0.3524304919511435,0.3601217937634002,0.6548123643130362,0.5060240963855422,0.5223802949356704,2
132,0.353080876329692,0.507769225,3.157430704427325,0.6267012890476101,0.992381388663298,0.740274720165674,0.8118474103173782,0.31325301204819267,0.3471196750505233,2
133,0.2744159032422495,0.5796351670000001,-0.4732329401684269,0.08543199253068723,0.8792102479006894,0.13179321872903965,0.5680760880802233,0.5662650602409638,0.8269203833763531,2
134,0.10549502555721549,0.42830536799999996,-0.49264195769410823,0.7580924727107701,0.22578833373907972,0.7373846419871135,0.4823736172852269,0.7108433734939759,0.3862576785321248,4
135,0.14720336252689356,0.8022912790000001,-0.5005171643245558,0.8831517820698167,0.14404615593255846,0.022298788963327862,0.13181019332161686,0.5060240963855422,0.020669507973667886,2
136,0.13880965634241457,0.724717325,1.7769517428883133,0.8564269243848727,0.10767563839139252,0.9332203708747203,0.21337744236534684,0.45783132530120474,0.712427716749705,2
137,0.2700653647018709,0.626701561,-0.00772893263111372,0.6877045454384149,0.5212183317643609,0.11281604195196887,0.48826630828078155,0.5783132530120478,0.8377453628669188,2
138,0.4201627341143914,0.52876013,-0.5007100274374648,0.004812756585504265,0.8532523910211215,0.12961243300602018,0.8794582859505841,0.4819277108433737,0.4747183704504072,2
139,0.3037099113622409,0.536118658,-0.1533476143825108,0.3531157916842055,0.5574883941052448,0.04152816779828279,0.6825183500465212,0.6385542168674698,0.7847409808511916,2
140,0.17293592480944944,0.850152102,0.7091941825410503,0.6233371240867522,0.8451368306252708,0.18434936612889988,0.08963093145869948,0.4337349397590362,0.7545871100706326,2
141,0.4092028191975128,0.6059837929999999,-0.4780488812835834,0.24690445702986513,0.5037998224212284,0.8973850852443456,0.7051586891347048,0.32530120481927716,0.3573443784140705,2
142,0.4579172381109323,0.72958987,-0.3110338112079847,0.24559601126344893,0.49212489883976934,0.441430754105447,0.4980874599400392,0.5542168674698793,0.015587170098245192,2
143,0.1383554802891017,0.18699213,3.795221620638694,0.29088061828010847,0.002395732930100762,0.704250814507539,0.8162927736999895,0.39759036144578275,0.05342457530464014,2
144,0.4611327483826737,0.524348339,0.16472237522056762,0.5095185789360948,0.16147773716166391,0.47515514835589573,0.9542024191047244,0.22891566265060237,0.09554395021709987,2
145,0.4105635492916503,0.554012292,1.2812968787227925,0.15986522953724935,0.877197167731018,0.800236681606254,0.8127778352114131,0.22891566265060237,0.6709486363727315,2
146,0.24199735468559316,0.289589786,3.3492882114509035,0.5175122999262893,0.4754039392697991,0.056702055935454854,0.948826630828078,0.28915662650602414,0.14092482541969306,2
147,0.2682561570398828,0.588648336,-0.36608293982368173,0.2517752654941718,0.6224238761485023,0.7108186163294453,0.5453323684482579,0.5662650602409638,0.03179462552774276,2
148,0.10237622356303086,0.655535493,1.9373480241366399,0.12079307570550421,0.5802931048149716,0.03725526642149762,0.24883696888245632,0.5060240963855422,0.5742441523100626,4
149,0.24837361567298163,0.398177802,-0.4220522681395881,0.22373452819021447,0.7471387345854106,0.2920669014739987,0.8020262586581205,0.5903614457831323,0.41539107989675256,2
150,0.2518126270606271,0.48564646899999997,0.7381659463531964,0.1903092374394185,0.9986617184838442,0.4071842834865391,0.6774527034012198,0.5903614457831323,0.7611301198551333,2
151,0.07070524929420077,0.208077292,0.5326889244095729,0.04469105907796626,0.26792545309090376,0.7940036305522372,0.6124263413625556,0.4698795180722892,0.34689957380394987,4
152,0.5767861049753353,0.721459912,-0.42030505415599795,0.22418418271572577,0.9941720318812095,0.823473321843649,0.6273131396671145,0.6746987951807228,0.15483122236228666,2
153,0.15171908030526396,0.366067715,-0.4770936822307689,0.5223399069535651,0.45465913339176633,0.40420579373502896,0.6438540266721803,0.7228915662650603,0.9083178262000521,2
154,0.24981604250044795,0.639787643,0.11602577289631873,0.7226055286031776,0.27376325806659424,0.6460740110307065,0.4432957717357593,0.6385542168674698,0.11029073373751927,2
155,0.21865323543683648,0.5731522410000001,-0.6592411839826596,0.10964849215107808,0.3377395680284777,0.06354781772114117,0.49829422102760257,0.6265060240963858,0.032094763591251976,2
156,0.17080996864646578,0.497316894,-0.5244594463946485,0.3740807662790977,0.8739610514192093,0.8905465616331216,0.5230021709914194,0.6024096385542173,0.37739360105648606,2
157,0.38214107134956843,0.6534775389999999,-0.15671150655554483,0.7902989360209232,0.4955624309472487,0.6668616033619938,0.5769668148454461,0.5180722891566263,0.3130239910358765,2
158,0.16191630181350217,0.5231672470000001,-0.2995713434877517,0.8872100942242321,0.6167835644575071,0.585934372572565,0.4768944484647989,0.8554216867469879,0.9655441503091422,2
159,0.16193657538961334,0.236557095,1.1282124209352005,0.6690597957465161,0.16051277555416857,0.2536656881388219,0.8212550398015093,0.6626506024096388,0.5071933089221042,2
160,0.21680090800540266,0.7956932870000001,1.5922552198805922,0.6483071119673645,0.5921738440206772,0.9161240785238415,0.18722216478858678,0.49397590361445776,0.5598575344658543,2
161,0.08488338233918133,0.780607815,-0.11104407375439163,0.5935769482045953,0.19216653147055673,0.7985431956043215,0.11082394293393984,0.6265060240963858,0.06372931548512316,4
162,0.5797363375322484,0.6765319000000001,-0.24693032562835424,0.3832011299814582,0.1882938283228161,0.9027146225059037,0.7472345704538406,0.39759036144578275,0.6023370750545252,2
163,0.5734257904710663,0.645813864,1.3732051427162946,0.6069278278172364,0.39538317750538554,0.90661025908935,0.8198077121885661,0.3734939759036142,0.7645717029833723,2
164,0.3309412060575847,0.466951588,-0.5317309788997544,0.1226284075389277,0.771085517030012,0.8843675001727298,0.8474103173782693,0.5060240963855422,0.03077415611181144,2
165,0.328223455724732,0.451647374,-0.3358159267573695,0.549689441869758,0.40104768477860925,0.014427375827257593,0.8695337537475446,0.5060240963855422,0.6296096204253956,2
166,0.21219967298807793,0.36025808600000003,-0.3123403913947117,0.22351028273265028,0.39685977937950717,0.7120224377860392,0.78083324718288,0.9518072289156625,0.5095744042259439,2
167,0.3800057314346341,0.486318441,0.36772952707369233,0.603337244991969,0.02995662691689953,0.8414684133479466,0.8979634032875012,0.4457831325301207,0.46001160533845575,2
